step,time,strain_xx,stress_xx
163,0.0326,0.0163,53.4995
164,0.0328,0.0164,53.8133
165,0.033,0.0165,54.1268
166,0.0332,0.0166,54.44
167,0.0334,0.0167,54.7527
168,0.0336,0.0168,55.0652
169,0.0338,0.0169,55.3772
170,0.034,0.017,55.6889
171,0.0342,0.0171,56.0002
172,0.0344,0.0172,56.3112
173,0.0346,0.0173,56.6218
174,0.0348,0.0174,56.9321
175,0.035,0.0175,57.2419
176,0.0352,0.0176,57.5515
177,0.0354,0.0177,57.8606
178,0.0356,0.0178,58.1693
179,0.0358,0.0179,58.4777
180,0.036,0.018,58.7858
181,0.0362,0.0181,59.0934
182,0.0364,0.0182,59.4007
183,0.0366,0.0183,59.7075
184,0.0368,0.0184,60.014
185,0.037,0.0185,60.3202
186,0.0372,0.0186,60.6259
187,0.0374,0.0187,60.9313
188,0.0376,0.0188,61.2363
189,0.0378,0.0189,61.5408
190,0.038,0.019,61.8451
191,0.0382,0.0191,62.1489
192,0.0384,0.0192,62.4523
193,0.0386,0.0193,62.7554
194,0.0388,0.0194,63.058
195,0.039,0.0195,63.3603
196,0.0392,0.0196,63.6622
197,0.0394,0.0197,63.9637
198,0.0396,0.0198,64.2648
199,0.0398,0.0199,64.5655
200,0.04,0.02,64.8658
201,0.0402,0.0201,65.1657
202,0.0404,0.0202,65.4652
203,0.0406,0.0203,65.7644
204,0.0408,0.0204,66.0631
205,0.041,0.0205,66.3614
206,0.0412,0.0206,66.6594
207,0.0414,0.0207,66.9569
208,0.0416,0.0208,67.2541
209,0.0418,0.0209,67.5509
210,0.042,0.021,67.8472
211,0.0422,0.0211,68.1432
212,0.0424,0.0212,68.4387
213,0.0426,0.0213,68.7339
214,0.0428,0.0214,69.0287
215,0.043,0.0215,69.323
216,0.0432,0.0216,69.617
217,0.0434,0.0217,69.9106
218,0.0436,0.0218,70.2037
219,0.0438,0.0219,70.4965
220,0.044,0.022,70.7889
221,0.0442,0.0221,71.0809
222,0.0444,0.0222,71.3724
223,0.0446,0.0223,71.6636
224,0.0448,0.0224,71.9544
225,0.045,0.0225,72.2448
226,0.0452,0.0226,72.5347
227,0.0454,0.0227,72.8243
228,0.0456,0.0228,73.1135
229,0.0458,0.0229,73.4023
230,0.046,0.023,73.6907
231,0.0462,0.0231,73.9786
232,0.0464,0.0232,74.2662
233,0.0466,0.0233,74.5534
234,0.0468,0.0234,74.8402
235,0.047,0.0235,75.1266
236,0.0472,0.0236,75.4126
237,0.0474,0.0237,75.6982
238,0.0476,0.0238,75.9834
239,0.0478,0.0239,76.2682
240,0.048,0.024,76.5526
241,0.0482,0.0241,76.8366
242,0.0484,0.0242,77.1202
243,0.0486,0.0243,77.4035
244,0.0488,0.0244,77.6863
245,0.049,0.0245,77.9687
246,0.0492,0.0246,78.2508
247,0.0494,0.0247,78.5324
248,0.0496,0.0248,78.8137
249,0.0498,0.0249,79.0946
250,0.05,0.025,79.375
251,0.0502,0.0251,79.6551
252,0.0504,0.0252,79.9348
253,0.0506,0.0253,80.2141
254,0.0508,0.0254,80.4931
255,0.051,0.0255,80.7716
256,0.0512,0.0256,81.0498
257,0.0514,0.0257,81.3275
258,0.0516,0.0258,81.6049
259,0.0518,0.0259,81.8819
260,0.052,0.026,82.1585
261,0.0522,0.0261,82.4347
262,0.0524,0.0262,82.7106
263,0.0526,0.0263,82.986
264,0.0528,0.0264,83.2611
265,0.053,0.0265,83.5358
266,0.0532,0.0266,83.8101
267,0.0534,0.0267,84.0841
268,0.0536,0.0268,84.3577
269,0.0538,0.0269,84.6309
270,0.054,0.027,84.9037
271,0.0542,0.0271,85.1761
272,0.0544,0.0272,85.4482
273,0.0546,0.0273,85.7199
274,0.0548,0.0274,85.9912
275,0.055,0.0275,86.2622
276,0.0552,0.0276,86.5328
277,0.0554,0.0277,86.803
278,0.0556,0.0278,87.0728
279,0.0558,0.0279,87.3423
280,0.056,0.028,87.6115
281,0.0562,0.0281,87.8802
282,0.0564,0.0282,88.1486
283,0.0566,0.0283,88.4166
284,0.0568,0.0284,88.6843
285,0.057,0.0285,88.9516
286,0.0572,0.0286,89.2186
287,0.0574,0.0287,89.4852
288,0.0576,0.0288,89.7514
289,0.0578,0.0289,90.0173
290,0.058,0.029,90.2828
291,0.0582,0.0291,90.548
292,0.0584,0.0292,90.8128
293,0.0586,0.0293,91.0773
294,0.0588,0.0294,91.3414
295,0.059,0.0295,91.6052
296,0.0592,0.0296,91.8686
297,0.0594,0.0297,92.1317
298,0.0596,0.0298,92.3944
299,0.0598,0.0299,92.6568
300,0.06,0.03,92.9189
301,0.0602,0.03,92.7844
302,0.0604,0.03,92.7098
303,0.0606,0.03,92.6412
304,0.0608,0.03,92.5744
305,0.061,0.03,92.5083
306,0.0612,0.03,92.4426
307,0.0614,0.03,92.3773
308,0.0616,0.03,92.3125
309,0.0618,0.03,92.2479
310,0.062,0.03,92.1838
311,0.0622,0.03,92.12
312,0.0624,0.03,92.0566
313,0.0626,0.03,91.9936
314,0.0628,0.03,91.9309
315,0.063,0.03,91.8686
316,0.0632,0.03,91.8066
317,0.0634,0.03,91.745
318,0.0636,0.03,91.6837
319,0.0638,0.03,91.6228
320,0.064,0.03,91.5622
321,0.0642,0.03,91.5019
322,0.0644,0.03,91.442
323,0.0646,0.03,91.3824
324,0.0648,0.03,91.3232
325,0.065,0.03,91.2642
326,0.0652,0.03,91.2056
327,0.0654,0.03,91.1474
328,0.0656,0.03,91.0894
329,0.0658,0.03,91.0318
330,0.066,0.03,90.9745
331,0.0662,0.03,90.9174
332,0.0664,0.03,90.8607
333,0.0666,0.03,90.8044
334,0.0668,0.03,90.7483
335,0.067,0.03,90.6925
336,0.0672,0.03,90.637
337,0.0674,0.03,90.5818
338,0.0676,0.03,90.5269
339,0.0678,0.03,90.4723
340,0.068,0.03,90.418
341,0.0682,0.03,90.364
342,0.0684,0.03,90.3103
343,0.0686,0.03,90.2568
344,0.0688,0.03,90.2037
345,0.069,0.03,90.1508
346,0.0692,0.03,90.0982
347,0.0694,0.03,90.0459
348,0.0696,0.03,89.9938
349,0.0698,0.03,89.942
350,0.07,0.03,89.8905
351,0.0702,0.03,89.8393
352,0.0704,0.03,89.7883
353,0.0706,0.03,89.7376
354,0.0708,0.03,89.6871
355,0.071,0.03,89.6369
356,0.0712,0.03,89.587
357,0.0714,0.03,89.5373
358,0.0716,0.03,89.4879
359,0.0718,0.03,89.4387
360,0.072,0.03,89.3898
361,0.0722,0.03,89.3411
362,0.0724,0.03,89.2926
363,0.0726,0.03,89.2445
364,0.0728,0.03,89.1965
365,0.073,0.03,89.1488
366,0.0732,0.03,89.1013
367,0.0734,0.03,89.0541
368,0.0736,0.03,89.0071
369,0.0738,0.03,88.9604
370,0.074,0.03,88.9138
371,0.0742,0.03,88.8675
372,0.0744,0.03,88.8215
373,0.0746,0.03,88.7756
374,0.0748,0.03,88.73
375,0.075,0.03,88.6846
376,0.0752,0.03,88.6395
377,0.0754,0.03,88.5945
378,0.0756,0.03,88.5498
379,0.0758,0.03,88.5053
380,0.076,0.03,88.461
381,0.0762,0.03,88.4169
382,0.0764,0.03,88.3731
383,0.0766,0.03,88.3294
384,0.0768,0.03,88.286
385,0.077,0.03,88.2427
386,0.0772,0.03,88.1997
387,0.0774,0.03,88.1569
388,0.0776,0.03,88.1143
389,0.0778,0.03,88.0719
390,0.078,0.03,88.0297
391,0.0782,0.03,87.9877
392,0.0784,0.03,87.9458
393,0.0786,0.03,87.9042
394,0.0788,0.03,87.8628
395,0.079,0.03,87.8216
396,0.0792,0.03,87.7806
397,0.0794,0.03,87.7397
398,0.0796,0.03,87.6991
399,0.0798,0.03,87.6586
400,0.08,0.03,87.6184
401,0.0802,0.03,87.5783
402,0.0804,0.03,87.5384
403,0.0806,0.03,87.4987
404,0.0808,0.03,87.4592
405,0.081,0.03,87.4198
406,0.0812,0.03,87.3807
407,0.0814,0.03,87.3417
408,0.0816,0.03,87.3029
409,0.0818,0.03,87.2643
410,0.082,0.03,87.2258
411,0.0822,0.03,87.1875
412,0.0824,0.03,87.1494
413,0.0826,0.03,87.1115
414,0.0828,0.03,87.0737
415,0.083,0.03,87.0362
416,0.0832,0.03,86.9987
417,0.0834,0.03,86.9615
418,0.0836,0.03,86.9244
419,0.0838,0.03,86.8875
420,0.084,0.03,86.8507
421,0.0842,0.03,86.8142
422,0.0844,0.03,86.7777
423,0.0846,0.03,86.7415
424,0.0848,0.03,86.7054
425,0.085,0.03,86.6694
426,0.0852,0.03,86.6337
427,0.0854,0.03,86.598
428,0.0856,0.03,86.5626
429,0.0858,0.03,86.5273
430,0.086,0.03,86.4921
431,0.0862,0.03,86.4571
432,0.0864,0.03,86.4222
433,0.0866,0.03,86.3876
434,0.0868,0.03,86.353
435,0.087,0.03,86.3186
436,0.0872,0.03,86.2844
437,0.0874,0.03,86.2503
438,0.0876,0.03,86.2163
439,0.0878,0.03,86.1825
440,0.088,0.03,86.1488
441,0.0882,0.03,86.1153
442,0.0884,0.03,86.082
443,0.0886,0.03,86.0487
444,0.0888,0.03,86.0156
445,0.089,0.03,85.9827
446,0.0892,0.03,85.9499
447,0.0894,0.03,85.9172
448,0.0896,0.03,85.8847
449,0.0898,0.03,85.8523
450,0.09,0.03,85.8201
451,0.0902,0.03,85.7879
452,0.0904,0.03,85.756
453,0.0906,0.03,85.7241
454,0.0908,0.03,85.6924
455,0.091,0.03,85.6608
456,0.0912,0.03,85.6294
457,0.0914,0.03,85.598
458,0.0916,0.03,85.5669
459,0.0918,0.03,85.5358
460,0.092,0.03,85.5049
461,0.0922,0.03,85.4741
462,0.0924,0.03,85.4434
463,0.0926,0.03,85.4128
464,0.0928,0.03,85.3824
465,0.093,0.03,85.3521
466,0.0932,0.03,85.322
467,0.0934,0.03,85.2919
468,0.0936,0.03,85.262
469,0.0938,0.03,85.2322
470,0.094,0.03,85.2025
471,0.0942,0.03,85.1729
472,0.0944,0.03,85.1435
473,0.0946,0.03,85.1142
474,0.0948,0.03,85.085
475,0.095,0.03,85.0559
476,0.0952,0.03,85.0269
477,0.0954,0.03,84.9981
478,0.0956,0.03,84.9693
479,0.0958,0.03,84.9407
480,0.096,0.03,84.9122
481,0.0962,0.03,84.8838
482,0.0964,0.03,84.8555
483,0.0966,0.03,84.8274
484,0.0968,0.03,84.7993
485,0.097,0.03,84.7714
486,0.0972,0.03,84.7435
487,0.0974,0.03,84.7158
488,0.0976,0.03,84.6882
489,0.0978,0.03,84.6607
490,0.098,0.03,84.6333
491,0.0982,0.03,84.606
492,0.0984,0.03,84.5788
493,0.0986,0.03,84.5517
494,0.0988,0.03,84.5248
495,0.099,0.03,84.4979
496,0.0992,0.03,84.4712
497,0.0994,0.03,84.4445
498,0.0996,0.03,84.418
499,0.0998,0.03,84.3915
500,0.1,0.03,84.3652
