step,time,strain_xx,stress_xx
164,0.0328,0.0164,51.7894
165,0.033,0.0165,52.069
166,0.0332,0.0166,52.3481
167,0.0334,0.0167,52.6266
168,0.0336,0.0168,52.9046
169,0.0338,0.0169,53.1821
170,0.034,0.017,53.459
171,0.0342,0.0171,53.7354
172,0.0344,0.0172,54.0112
173,0.0346,0.0173,54.2866
174,0.0348,0.0174,54.5614
175,0.035,0.0175,54.8357
176,0.0352,0.0176,55.1094
177,0.0354,0.0177,55.3827
178,0.0356,0.0178,55.6554
179,0.0358,0.0179,55.9276
180,0.036,0.018,56.1993
181,0.0362,0.0181,56.4704
182,0.0364,0.0182,56.7411
183,0.0366,0.0183,57.0112
184,0.0368,0.0184,57.2809
185,0.037,0.0185,57.55
186,0.0372,0.0186,57.8186
187,0.0374,0.0187,58.0867
188,0.0376,0.0188,58.3543
189,0.0378,0.0189,58.6214
190,0.038,0.019,58.888
191,0.0382,0.0191,59.1541
192,0.0384,0.0192,59.4198
193,0.0386,0.0193,59.6849
194,0.0388,0.0194,59.9495
195,0.039,0.0195,60.2137
196,0.0392,0.0196,60.4773
197,0.0394,0.0197,60.7405
198,0.0396,0.0198,61.0032
199,0.0398,0.0199,61.2654
200,0.04,0.02,61.5272
201,0.0402,0.0201,61.7884
202,0.0404,0.0202,62.0492
203,0.0406,0.0203,62.3096
204,0.0408,0.0204,62.5694
205,0.041,0.0205,62.8288
206,0.0412,0.0206,63.0878
207,0.0414,0.0207,63.3462
208,0.0416,0.0208,63.6043
209,0.0418,0.0209,63.8618
210,0.042,0.021,64.1189
211,0.0422,0.0211,64.3756
212,0.0424,0.0212,64.6318
213,0.0426,0.0213,64.8876
214,0.0428,0.0214,65.1429
215,0.043,0.0215,65.3978
216,0.0432,0.0216,65.6523
217,0.0434,0.0217,65.9063
218,0.0436,0.0218,66.1599
219,0.0438,0.0219,66.413
220,0.044,0.022,66.6658
221,0.0442,0.0221,66.9181
222,0.0444,0.0222,67.17
223,0.0446,0.0223,67.4214
224,0.0448,0.0224,67.6725
225,0.045,0.0225,67.9231
226,0.0452,0.0226,68.1734
227,0.0454,0.0227,68.4232
228,0.0456,0.0228,68.6726
229,0.0458,0.0229,68.9216
230,0.046,0.023,69.1702
231,0.0462,0.0231,69.4184
232,0.0464,0.0232,69.6662
233,0.0466,0.0233,69.9137
234,0.0468,0.0234,70.1607
235,0.047,0.0235,70.4074
236,0.0472,0.0236,70.6536
237,0.0474,0.0237,70.8995
238,0.0476,0.0238,71.145
239,0.0478,0.0239,71.3902
240,0.048,0.024,71.6349
241,0.0482,0.0241,71.8793
242,0.0484,0.0242,72.1233
243,0.0486,0.0243,72.367
244,0.0488,0.0244,72.6103
245,0.049,0.0245,72.8532
246,0.0492,0.0246,73.0958
247,0.0494,0.0247,73.338
248,0.0496,0.0248,73.5799
249,0.0498,0.0249,73.8214
250,0.05,0.025,74.0625
251,0.0502,0.0251,74.3034
252,0.0504,0.0252,74.5438
253,0.0506,0.0253,74.784
254,0.0508,0.0254,75.0238
255,0.051,0.0255,75.2633
256,0.0512,0.0256,75.5024
257,0.0514,0.0257,75.7412
258,0.0516,0.0258,75.9797
259,0.0518,0.0259,76.2179
260,0.052,0.026,76.4557
261,0.0522,0.0261,76.6932
262,0.0524,0.0262,76.9304
263,0.0526,0.0263,77.1673
264,0.0528,0.0264,77.4039
265,0.053,0.0265,77.6402
266,0.0532,0.0266,77.8761
267,0.0534,0.0267,78.1118
268,0.0536,0.0268,78.3471
269,0.0538,0.0269,78.5822
270,0.054,0.027,78.817
271,0.0542,0.0271,79.0514
272,0.0544,0.0272,79.2856
273,0.0546,0.0273,79.5195
274,0.0548,0.0274,79.7531
275,0.055,0.0275,79.9864
276,0.0552,0.0276,80.2194
277,0.0554,0.0277,80.4522
278,0.0556,0.0278,80.6847
279,0.0558,0.0279,80.9169
280,0.056,0.028,81.1488
281,0.0562,0.0281,81.3805
282,0.0564,0.0282,81.6119
283,0.0566,0.0283,81.843
284,0.0568,0.0284,82.0738
285,0.057,0.0285,82.3044
286,0.0572,0.0286,82.5348
287,0.0574,0.0287,82.7649
288,0.0576,0.0288,82.9947
289,0.0578,0.0289,83.2243
290,0.058,0.029,83.4536
291,0.0582,0.0291,83.6827
292,0.0584,0.0292,83.9115
293,0.0586,0.0293,84.1401
294,0.0588,0.0294,84.3685
295,0.059,0.0295,84.5966
296,0.0592,0.0296,84.8245
297,0.0594,0.0297,85.0521
298,0.0596,0.0298,85.2795
299,0.0598,0.0299,85.5067
300,0.06,0.03,85.7336
301,0.0602,0.03,85.5649
302,0.0604,0.03,85.4567
303,0.0606,0.03,85.3551
304,0.0608,0.03,85.2559
305,0.061,0.03,85.158
306,0.0612,0.03,85.0611
307,0.0614,0.03,84.9652
308,0.0616,0.03,84.8701
309,0.0618,0.03,84.7761
310,0.062,0.03,84.6829
311,0.0622,0.03,84.5906
312,0.0624,0.03,84.4992
313,0.0626,0.03,84.4086
314,0.0628,0.03,84.319
315,0.063,0.03,84.2301
316,0.0632,0.03,84.1421
317,0.0634,0.03,84.0549
318,0.0636,0.03,83.9685
319,0.0638,0.03,83.8829
320,0.064,0.03,83.7981
321,0.0642,0.03,83.7141
322,0.0644,0.03,83.6308
323,0.0646,0.03,83.5483
324,0.0648,0.03,83.4666
325,0.065,0.03,83.3856
326,0.0652,0.03,83.3053
327,0.0654,0.03,83.2257
328,0.0656,0.03,83.1468
329,0.0658,0.03,83.0686
330,0.066,0.03,82.9911
331,0.0662,0.03,82.9143
332,0.0664,0.03,82.8381
333,0.0666,0.03,82.7626
334,0.0668,0.03,82.6878
335,0.067,0.03,82.6136
336,0.0672,0.03,82.5401
337,0.0674,0.03,82.4671
338,0.0676,0.03,82.3948
339,0.0678,0.03,82.3231
340,0.068,0.03,82.252
341,0.0682,0.03,82.1815
342,0.0684,0.03,82.1116
343,0.0686,0.03,82.0423
344,0.0688,0.03,81.9736
345,0.069,0.03,81.9054
346,0.0692,0.03,81.8378
347,0.0694,0.03,81.7707
348,0.0696,0.03,81.7042
349,0.0698,0.03,81.6382
350,0.07,0.03,81.5727
351,0.0702,0.03,81.5078
352,0.0704,0.03,81.4434
353,0.0706,0.03,81.3795
354,0.0708,0.03,81.3162
355,0.071,0.03,81.2533
356,0.0712,0.03,81.1909
357,0.0714,0.03,81.1291
358,0.0716,0.03,81.0677
359,0.0718,0.03,81.0067
360,0.072,0.03,80.9463
361,0.0722,0.03,80.8863
362,0.0724,0.03,80.8268
363,0.0726,0.03,80.7678
364,0.0728,0.03,80.7092
365,0.073,0.03,80.651
366,0.0732,0.03,80.5933
367,0.0734,0.03,80.5361
368,0.0736,0.03,80.4792
369,0.0738,0.03,80.4228
370,0.074,0.03,80.3668
371,0.0742,0.03,80.3113
372,0.0744,0.03,80.2561
373,0.0746,0.03,80.2014
374,0.0748,0.03,80.147
375,0.075,0.03,80.0931
376,0.0752,0.03,80.0396
377,0.0754,0.03,79.9864
378,0.0756,0.03,79.9336
379,0.0758,0.03,79.8813
380,0.076,0.03,79.8293
381,0.0762,0.03,79.7776
382,0.0764,0.03,79.7264
383,0.0766,0.03,79.6755
384,0.0768,0.03,79.625
385,0.077,0.03,79.5748
386,0.0772,0.03,79.525
387,0.0774,0.03,79.4756
388,0.0776,0.03,79.4265
389,0.0778,0.03,79.3777
390,0.078,0.03,79.3293
391,0.0782,0.03,79.2812
392,0.0784,0.03,79.2335
393,0.0786,0.03,79.186
394,0.0788,0.03,79.1389
395,0.079,0.03,79.0922
396,0.0792,0.03,79.0457
397,0.0794,0.03,78.9996
398,0.0796,0.03,78.9538
399,0.0798,0.03,78.9083
400,0.08,0.03,78.8631
401,0.0802,0.03,78.8182
402,0.0804,0.03,78.7736
403,0.0806,0.03,78.7293
404,0.0808,0.03,78.6854
405,0.081,0.03,78.6417
406,0.0812,0.03,78.5982
407,0.0814,0.03,78.5551
408,0.0816,0.03,78.5123
409,0.0818,0.03,78.4697
410,0.082,0.03,78.4275
411,0.0822,0.03,78.3855
412,0.0824,0.03,78.3437
413,0.0826,0.03,78.3023
414,0.0828,0.03,78.2611
415,0.083,0.03,78.2202
416,0.0832,0.03,78.1795
417,0.0834,0.03,78.1391
418,0.0836,0.03,78.099
419,0.0838,0.03,78.0591
420,0.084,0.03,78.0195
421,0.0842,0.03,77.9801
422,0.0844,0.03,77.941
423,0.0846,0.03,77.9021
424,0.0848,0.03,77.8634
425,0.085,0.03,77.825
426,0.0852,0.03,77.7869
427,0.0854,0.03,77.749
428,0.0856,0.03,77.7113
429,0.0858,0.03,77.6738
430,0.086,0.03,77.6366
431,0.0862,0.03,77.5996
432,0.0864,0.03,77.5629
433,0.0866,0.03,77.5263
434,0.0868,0.03,77.49
435,0.087,0.03,77.4539
436,0.0872,0.03,77.4181
437,0.0874,0.03,77.3824
438,0.0876,0.03,77.347
439,0.0878,0.03,77.3117
440,0.088,0.03,77.2767
441,0.0882,0.03,77.2419
442,0.0884,0.03,77.2073
443,0.0886,0.03,77.1729
444,0.0888,0.03,77.1387
445,0.089,0.03,77.1047
446,0.0892,0.03,77.0709
447,0.0894,0.03,77.0374
448,0.0896,0.03,77.004
449,0.0898,0.03,76.9708
450,0.09,0.03,76.9378
451,0.0902,0.03,76.9049
452,0.0904,0.03,76.8723
453,0.0906,0.03,76.8399
454,0.0908,0.03,76.8076
455,0.091,0.03,76.7756
456,0.0912,0.03,76.7437
457,0.0914,0.03,76.712
458,0.0916,0.03,76.6805
459,0.0918,0.03,76.6492
460,0.092,0.03,76.618
461,0.0922,0.03,76.587
462,0.0924,0.03,76.5562
463,0.0926,0.03,76.5256
464,0.0928,0.03,76.4952
465,0.093,0.03,76.4649
466,0.0932,0.03,76.4347
467,0.0934,0.03,76.4048
468,0.0936,0.03,76.375
469,0.0938,0.03,76.3454
470,0.094,0.03,76.3159
471,0.0942,0.03,76.2866
472,0.0944,0.03,76.2575
473,0.0946,0.03,76.2285
474,0.0948,0.03,76.1997
475,0.095,0.03,76.1711
476,0.0952,0.03,76.1426
477,0.0954,0.03,76.1142
478,0.0956,0.03,76.086
479,0.0958,0.03,76.058
480,0.096,0.03,76.0301
481,0.0962,0.03,76.0024
482,0.0964,0.03,75.9748
483,0.0966,0.03,75.9474
484,0.0968,0.03,75.9201
485,0.097,0.03,75.8929
486,0.0972,0.03,75.8659
487,0.0974,0.03,75.8391
488,0.0976,0.03,75.8123
489,0.0978,0.03,75.7858
490,0.098,0.03,75.7593
491,0.0982,0.03,75.733
492,0.0984,0.03,75.7069
493,0.0986,0.03,75.6808
494,0.0988,0.03,75.6549
495,0.099,0.03,75.6292
496,0.0992,0.03,75.6036
497,0.0994,0.03,75.5781
498,0.0996,0.03,75.5527
499,0.0998,0.03,75.5275
500,0.1,0.03,75.5024
