step,time,strain_xx,stress_xx
163,0.0326,0.0163,53.8203
164,0.0328,0.0164,54.1431
165,0.033,0.0165,54.4656
166,0.0332,0.0166,54.7878
167,0.0334,0.0167,55.1098
168,0.0336,0.0168,55.4315
169,0.0338,0.0169,55.7529
170,0.034,0.017,56.074
171,0.0342,0.0171,56.3949
172,0.0344,0.0172,56.7154
173,0.0346,0.0173,57.0357
174,0.0348,0.0174,57.3556
175,0.035,0.0175,57.6753
176,0.0352,0.0176,57.9947
177,0.0354,0.0177,58.3138
178,0.0356,0.0178,58.6325
179,0.0358,0.0179,58.951
180,0.036,0.018,59.2692
181,0.0362,0.0181,59.5871
182,0.0364,0.0182,59.9047
183,0.0366,0.0183,60.2219
184,0.0368,0.0184,60.5389
185,0.037,0.0185,60.8555
186,0.0372,0.0186,61.1719
187,0.0374,0.0187,61.4879
188,0.0376,0.0188,61.8036
189,0.0378,0.0189,62.119
190,0.038,0.019,62.4341
191,0.0382,0.0191,62.7488
192,0.0384,0.0192,63.0633
193,0.0386,0.0193,63.3774
194,0.0388,0.0194,63.6912
195,0.039,0.0195,64.0046
196,0.0392,0.0196,64.3178
197,0.0394,0.0197,64.6306
198,0.0396,0.0198,64.9431
199,0.0398,0.0199,65.2552
200,0.04,0.02,65.5671
201,0.0402,0.0201,65.8786
202,0.0404,0.0202,66.1897
203,0.0406,0.0203,66.5006
204,0.0408,0.0204,66.8111
205,0.041,0.0205,67.1212
206,0.0412,0.0206,67.431
207,0.0414,0.0207,67.7405
208,0.0416,0.0208,68.0497
209,0.0418,0.0209,68.3585
210,0.042,0.021,68.6669
211,0.0422,0.0211,68.9751
212,0.0424,0.0212,69.2828
213,0.0426,0.0213,69.5903
214,0.0428,0.0214,69.8974
215,0.043,0.0215,70.2041
216,0.0432,0.0216,70.5105
217,0.0434,0.0217,70.8165
218,0.0436,0.0218,71.1223
219,0.0438,0.0219,71.4276
220,0.044,0.022,71.7326
221,0.0442,0.0221,72.0373
222,0.0444,0.0222,72.3416
223,0.0446,0.0223,72.6455
224,0.0448,0.0224,72.9491
225,0.045,0.0225,73.2524
226,0.0452,0.0226,73.5553
227,0.0454,0.0227,73.8578
228,0.0456,0.0228,74.16
229,0.0458,0.0229,74.4618
230,0.046,0.023,74.7633
231,0.0462,0.0231,75.0644
232,0.0464,0.0232,75.3652
233,0.0466,0.0233,75.6656
234,0.0468,0.0234,75.9656
235,0.047,0.0235,76.2653
236,0.0472,0.0236,76.5647
237,0.0474,0.0237,76.8636
238,0.0476,0.0238,77.1623
239,0.0478,0.0239,77.4605
240,0.048,0.024,77.7584
241,0.0482,0.0241,78.056
242,0.0484,0.0242,78.3531
243,0.0486,0.0243,78.65
244,0.0488,0.0244,78.9464
245,0.049,0.0245,79.2425
246,0.0492,0.0246,79.5382
247,0.0494,0.0247,79.8336
248,0.0496,0.0248,80.1286
249,0.0498,0.0249,80.4233
250,0.05,0.025,80.7176
251,0.0502,0.0251,81.0115
252,0.0504,0.0252,81.3051
253,0.0506,0.0253,81.5983
254,0.0508,0.0254,81.8911
255,0.051,0.0255,82.1836
256,0.0512,0.0256,82.4757
257,0.0514,0.0257,82.7675
258,0.0516,0.0258,83.0589
259,0.0518,0.0259,83.35
260,0.052,0.026,83.6406
261,0.0522,0.0261,83.9309
262,0.0524,0.0262,84.2209
263,0.0526,0.0263,84.5105
264,0.0528,0.0264,84.7997
265,0.053,0.0265,85.0886
266,0.0532,0.0266,85.3771
267,0.0534,0.0267,85.6653
268,0.0536,0.0268,85.9531
269,0.0538,0.0269,86.2405
270,0.054,0.027,86.5276
271,0.0542,0.0271,86.8143
272,0.0544,0.0272,87.1006
273,0.0546,0.0273,87.3866
274,0.0548,0.0274,87.6723
275,0.055,0.0275,87.9576
276,0.0552,0.0276,88.2425
277,0.0554,0.0277,88.5271
278,0.0556,0.0278,88.8113
279,0.0558,0.0279,89.0951
280,0.056,0.028,89.3786
281,0.0562,0.0281,89.6618
282,0.0564,0.0282,89.9445
283,0.0566,0.0283,90.227
284,0.0568,0.0284,90.509
285,0.057,0.0285,90.7908
286,0.0572,0.0286,91.0721
287,0.0574,0.0287,91.3532
288,0.0576,0.0288,91.6338
289,0.0578,0.0289,91.9141
290,0.058,0.029,92.1941
291,0.0582,0.0291,92.4737
292,0.0584,0.0292,92.753
293,0.0586,0.0293,93.0319
294,0.0588,0.0294,93.3105
295,0.059,0.0295,93.5887
296,0.0592,0.0296,93.8665
297,0.0594,0.0297,94.1441
298,0.0596,0.0298,94.4212
299,0.0598,0.0299,94.6981
300,0.06,0.03,94.9745
301,0.0602,0.03,94.8543
302,0.0604,0.03,94.7937
303,0.0606,0.03,94.7391
304,0.0608,0.03,94.6861
305,0.061,0.03,94.6337
306,0.0612,0.03,94.5815
307,0.0614,0.03,94.5296
308,0.0616,0.03,94.478
309,0.0618,0.03,94.4266
310,0.062,0.03,94.3755
311,0.0622,0.03,94.3246
312,0.0624,0.03,94.2739
313,0.0626,0.03,94.2235
314,0.0628,0.03,94.1733
315,0.063,0.03,94.1234
316,0.0632,0.03,94.0736
317,0.0634,0.03,94.0241
318,0.0636,0.03,93.9749
319,0.0638,0.03,93.9259
320,0.064,0.03,93.877
321,0.0642,0.03,93.8285
322,0.0644,0.03,93.7801
323,0.0646,0.03,93.732
324,0.0648,0.03,93.684
325,0.065,0.03,93.6363
326,0.0652,0.03,93.5889
327,0.0654,0.03,93.5416
328,0.0656,0.03,93.4945
329,0.0658,0.03,93.4477
330,0.066,0.03,93.4011
331,0.0662,0.03,93.3547
332,0.0664,0.03,93.3085
333,0.0666,0.03,93.2625
334,0.0668,0.03,93.2167
335,0.067,0.03,93.1711
336,0.0672,0.03,93.1257
337,0.0674,0.03,93.0805
338,0.0676,0.03,93.0355
339,0.0678,0.03,92.9907
340,0.068,0.03,92.9462
341,0.0682,0.03,92.9018
342,0.0684,0.03,92.8576
343,0.0686,0.03,92.8136
344,0.0688,0.03,92.7698
345,0.069,0.03,92.7262
346,0.0692,0.03,92.6828
347,0.0694,0.03,92.6395
348,0.0696,0.03,92.5965
349,0.0698,0.03,92.5536
350,0.07,0.03,92.511
351,0.0702,0.03,92.4685
352,0.0704,0.03,92.4262
353,0.0706,0.03,92.3841
354,0.0708,0.03,92.3421
355,0.071,0.03,92.3004
356,0.0712,0.03,92.2588
357,0.0714,0.03,92.2174
358,0.0716,0.03,92.1762
359,0.0718,0.03,92.1352
360,0.072,0.03,92.0943
361,0.0722,0.03,92.0536
362,0.0724,0.03,92.0131
363,0.0726,0.03,91.9727
364,0.0728,0.03,91.9326
365,0.073,0.03,91.8926
366,0.0732,0.03,91.8527
367,0.0734,0.03,91.8131
368,0.0736,0.03,91.7735
369,0.0738,0.03,91.7342
370,0.074,0.03,91.695
371,0.0742,0.03,91.656
372,0.0744,0.03,91.6172
373,0.0746,0.03,91.5785
374,0.0748,0.03,91.54
375,0.075,0.03,91.5016
376,0.0752,0.03,91.4634
377,0.0754,0.03,91.4254
378,0.0756,0.03,91.3875
379,0.0758,0.03,91.3497
380,0.076,0.03,91.3122
381,0.0762,0.03,91.2747
382,0.0764,0.03,91.2375
383,0.0766,0.03,91.2004
384,0.0768,0.03,91.1634
385,0.077,0.03,91.1266
386,0.0772,0.03,91.0899
387,0.0774,0.03,91.0534
388,0.0776,0.03,91.017
389,0.0778,0.03,90.9808
390,0.078,0.03,90.9447
391,0.0782,0.03,90.9088
392,0.0784,0.03,90.873
393,0.0786,0.03,90.8374
394,0.0788,0.03,90.8019
395,0.079,0.03,90.7665
396,0.0792,0.03,90.7313
397,0.0794,0.03,90.6962
398,0.0796,0.03,90.6613
399,0.0798,0.03,90.6265
400,0.08,0.03,90.5919
401,0.0802,0.03,90.5573
402,0.0804,0.03,90.523
403,0.0806,0.03,90.4887
404,0.0808,0.03,90.4546
405,0.081,0.03,90.4206
406,0.0812,0.03,90.3868
407,0.0814,0.03,90.3531
408,0.0816,0.03,90.3195
409,0.0818,0.03,90.2861
410,0.082,0.03,90.2528
411,0.0822,0.03,90.2196
412,0.0824,0.03,90.1865
413,0.0826,0.03,90.1536
414,0.0828,0.03,90.1208
415,0.083,0.03,90.0881
416,0.0832,0.03,90.0556
417,0.0834,0.03,90.0232
418,0.0836,0.03,89.9909
419,0.0838,0.03,89.9587
420,0.084,0.03,89.9266
421,0.0842,0.03,89.8947
422,0.0844,0.03,89.8629
423,0.0846,0.03,89.8312
424,0.0848,0.03,89.7997
425,0.085,0.03,89.7683
426,0.0852,0.03,89.7369
427,0.0854,0.03,89.7057
428,0.0856,0.03,89.6747
429,0.0858,0.03,89.6437
430,0.086,0.03,89.6128
431,0.0862,0.03,89.5821
432,0.0864,0.03,89.5515
433,0.0866,0.03,89.521
434,0.0868,0.03,89.4906
435,0.087,0.03,89.4604
436,0.0872,0.03,89.4302
437,0.0874,0.03,89.4002
438,0.0876,0.03,89.3702
439,0.0878,0.03,89.3404
440,0.088,0.03,89.3107
441,0.0882,0.03,89.2811
442,0.0884,0.03,89.2516
443,0.0886,0.03,89.2222
444,0.0888,0.03,89.193
445,0.089,0.03,89.1638
446,0.0892,0.03,89.1348
447,0.0894,0.03,89.1058
448,0.0896,0.03,89.077
449,0.0898,0.03,89.0482
450,0.09,0.03,89.0196
451,0.0902,0.03,88.9911
452,0.0904,0.03,88.9627
453,0.0906,0.03,88.9344
454,0.0908,0.03,88.9062
455,0.091,0.03,88.878
456,0.0912,0.03,88.85
457,0.0914,0.03,88.8221
458,0.0916,0.03,88.7943
459,0.0918,0.03,88.7666
460,0.092,0.03,88.739
461,0.0922,0.03,88.7115
462,0.0924,0.03,88.6841
463,0.0926,0.03,88.6568
464,0.0928,0.03,88.6296
465,0.093,0.03,88.6025
466,0.0932,0.03,88.5755
467,0.0934,0.03,88.5486
468,0.0936,0.03,88.5218
469,0.0938,0.03,88.495
470,0.094,0.03,88.4684
471,0.0942,0.03,88.4419
472,0.0944,0.03,88.4154
473,0.0946,0.03,88.3891
474,0.0948,0.03,88.3628
475,0.095,0.03,88.3367
476,0.0952,0.03,88.3106
477,0.0954,0.03,88.2846
478,0.0956,0.03,88.2588
479,0.0958,0.03,88.233
480,0.096,0.03,88.2073
481,0.0962,0.03,88.1816
482,0.0964,0.03,88.1561
483,0.0966,0.03,88.1307
484,0.0968,0.03,88.1053
485,0.097,0.03,88.0801
486,0.0972,0.03,88.0549
487,0.0974,0.03,88.0298
488,0.0976,0.03,88.0049
489,0.0978,0.03,87.9799
490,0.098,0.03,87.9551
491,0.0982,0.03,87.9304
492,0.0984,0.03,87.9057
493,0.0986,0.03,87.8812
494,0.0988,0.03,87.8567
495,0.099,0.03,87.8323
496,0.0992,0.03,87.808
497,0.0994,0.03,87.7838
498,0.0996,0.03,87.7596
499,0.0998,0.03,87.7356
500,0.1,0.03,87.7116
