step,time,strain_xx,stress_xx
164,0.0328,0.0164,53.8135
165,0.033,0.0165,54.127
166,0.0332,0.0166,54.4401
167,0.0334,0.0167,54.7529
168,0.0336,0.0168,55.0653
169,0.0338,0.0169,55.3774
170,0.034,0.017,55.6891
171,0.0342,0.0171,56.0004
172,0.0344,0.0172,56.3114
173,0.0346,0.0173,56.622
174,0.0348,0.0174,56.9323
175,0.035,0.0175,57.2422
176,0.0352,0.0176,57.5517
177,0.0354,0.0177,57.8609
178,0.0356,0.0178,58.1696
179,0.0358,0.0179,58.478
180,0.036,0.018,58.7861
181,0.0362,0.0181,59.0937
182,0.0364,0.0182,59.401
183,0.0366,0.0183,59.7079
184,0.0368,0.0184,60.0144
185,0.037,0.0185,60.3206
186,0.0372,0.0186,60.6263
187,0.0374,0.0187,60.9317
188,0.0376,0.0188,61.2367
189,0.0378,0.0189,61.5413
190,0.038,0.019,61.8455
191,0.0382,0.0191,62.1494
192,0.0384,0.0192,62.4528
193,0.0386,0.0193,62.7559
194,0.0388,0.0194,63.0586
195,0.039,0.0195,63.3609
196,0.0392,0.0196,63.6628
197,0.0394,0.0197,63.9643
198,0.0396,0.0198,64.2654
199,0.0398,0.0199,64.5662
200,0.04,0.02,64.8665
201,0.0402,0.0201,65.1664
202,0.0404,0.0202,65.466
203,0.0406,0.0203,65.7652
204,0.0408,0.0204,66.0639
205,0.041,0.0205,66.3623
206,0.0412,0.0206,66.6603
207,0.0414,0.0207,66.9579
208,0.0416,0.0208,67.255
209,0.0418,0.0209,67.5518
210,0.042,0.021,67.8482
211,0.0422,0.0211,68.1442
212,0.0424,0.0212,68.4398
213,0.0426,0.0213,68.735
214,0.0428,0.0214,69.0298
215,0.043,0.0215,69.3242
216,0.0432,0.0216,69.6182
217,0.0434,0.0217,69.9118
218,0.0436,0.0218,70.205
219,0.0438,0.0219,70.4979
220,0.044,0.022,70.7903
221,0.0442,0.0221,71.0823
222,0.0444,0.0222,71.3739
223,0.0446,0.0223,71.6651
224,0.0448,0.0224,71.9559
225,0.045,0.0225,72.2464
226,0.0452,0.0226,72.5364
227,0.0454,0.0227,72.826
228,0.0456,0.0228,73.1152
229,0.0458,0.0229,73.4041
230,0.046,0.023,73.6925
231,0.0462,0.0231,73.9805
232,0.0464,0.0232,74.2682
233,0.0466,0.0233,74.5554
234,0.0468,0.0234,74.8423
235,0.047,0.0235,75.1287
236,0.0472,0.0236,75.4148
237,0.0474,0.0237,75.7004
238,0.0476,0.0238,75.9857
239,0.0478,0.0239,76.2705
240,0.048,0.024,76.555
241,0.0482,0.0241,76.8391
242,0.0484,0.0242,77.1228
243,0.0486,0.0243,77.4061
244,0.0488,0.0244,77.689
245,0.049,0.0245,77.9715
246,0.0492,0.0246,78.2536
247,0.0494,0.0247,78.5353
248,0.0496,0.0248,78.8166
249,0.0498,0.0249,79.0976
250,0.05,0.025,79.3781
251,0.0502,0.0251,79.6583
252,0.0504,0.0252,79.9381
253,0.0506,0.0253,80.2175
254,0.0508,0.0254,80.4965
255,0.051,0.0255,80.7751
256,0.0512,0.0256,81.0533
257,0.0514,0.0257,81.3311
258,0.0516,0.0258,81.6086
259,0.0518,0.0259,81.8857
260,0.052,0.026,82.1624
261,0.0522,0.0261,82.4387
262,0.0524,0.0262,82.7146
263,0.0526,0.0263,82.9902
264,0.0528,0.0264,83.2653
265,0.053,0.0265,83.5401
266,0.0532,0.0266,83.8146
267,0.0534,0.0267,84.0886
268,0.0536,0.0268,84.3623
269,0.0538,0.0269,84.6356
270,0.054,0.027,84.9085
271,0.0542,0.0271,85.181
272,0.0544,0.0272,85.4532
273,0.0546,0.0273,85.725
274,0.0548,0.0274,85.9964
275,0.055,0.0275,86.2675
276,0.0552,0.0276,86.5382
277,0.0554,0.0277,86.8085
278,0.0556,0.0278,87.0785
279,0.0558,0.0279,87.3481
280,0.056,0.028,87.6173
281,0.0562,0.0281,87.8862
282,0.0564,0.0282,88.1547
283,0.0566,0.0283,88.4228
284,0.0568,0.0284,88.6906
285,0.057,0.0285,88.958
286,0.0572,0.0286,89.2251
287,0.0574,0.0287,89.4918
288,0.0576,0.0288,89.7582
289,0.0578,0.0289,90.0242
290,0.058,0.029,90.2898
291,0.0582,0.0291,90.5551
292,0.0584,0.0292,90.8201
293,0.0586,0.0293,91.0847
294,0.0588,0.0294,91.349
295,0.059,0.0295,91.6129
296,0.0592,0.0296,91.8764
297,0.0594,0.0297,92.1396
298,0.0596,0.0298,92.4025
299,0.0598,0.0299,92.665
300,0.06,0.03,92.9272
301,0.0602,0.03,92.7929
302,0.0604,0.03,92.7184
303,0.0606,0.03,92.65
304,0.0608,0.03,92.5833
305,0.061,0.03,92.5173
306,0.0612,0.03,92.4518
307,0.0614,0.03,92.3867
308,0.0616,0.03,92.3219
309,0.0618,0.03,92.2576
310,0.062,0.03,92.1936
311,0.0622,0.03,92.1299
312,0.0624,0.03,92.0667
313,0.0626,0.03,92.0038
314,0.0628,0.03,91.9412
315,0.063,0.03,91.879
316,0.0632,0.03,91.8172
317,0.0634,0.03,91.7557
318,0.0636,0.03,91.6946
319,0.0638,0.03,91.6338
320,0.064,0.03,91.5733
321,0.0642,0.03,91.5132
322,0.0644,0.03,91.4535
323,0.0646,0.03,91.394
324,0.0648,0.03,91.3349
325,0.065,0.03,91.2761
326,0.0652,0.03,91.2177
327,0.0654,0.03,91.1595
328,0.0656,0.03,91.1017
329,0.0658,0.03,91.0442
330,0.066,0.03,90.987
331,0.0662,0.03,90.9302
332,0.0664,0.03,90.8736
333,0.0666,0.03,90.8174
334,0.0668,0.03,90.7614
335,0.067,0.03,90.7058
336,0.0672,0.03,90.6504
337,0.0674,0.03,90.5954
338,0.0676,0.03,90.5406
339,0.0678,0.03,90.4862
340,0.068,0.03,90.432
341,0.0682,0.03,90.3781
342,0.0684,0.03,90.3245
343,0.0686,0.03,90.2712
344,0.0688,0.03,90.2182
345,0.069,0.03,90.1655
346,0.0692,0.03,90.113
347,0.0694,0.03,90.0608
348,0.0696,0.03,90.0089
349,0.0698,0.03,89.9573
350,0.07,0.03,89.9059
351,0.0702,0.03,89.8548
352,0.0704,0.03,89.8039
353,0.0706,0.03,89.7533
354,0.0708,0.03,89.703
355,0.071,0.03,89.653
356,0.0712,0.03,89.6032
357,0.0714,0.03,89.5536
358,0.0716,0.03,89.5043
359,0.0718,0.03,89.4553
360,0.072,0.03,89.4065
361,0.0722,0.03,89.358
362,0.0724,0.03,89.3097
363,0.0726,0.03,89.2616
364,0.0728,0.03,89.2138
365,0.073,0.03,89.1662
366,0.0732,0.03,89.1189
367,0.0734,0.03,89.0718
368,0.0736,0.03,89.0249
369,0.0738,0.03,88.9783
370,0.074,0.03,88.9319
371,0.0742,0.03,88.8858
372,0.0744,0.03,88.8398
373,0.0746,0.03,88.7941
374,0.0748,0.03,88.7487
375,0.075,0.03,88.7034
376,0.0752,0.03,88.6584
377,0.0754,0.03,88.6136
378,0.0756,0.03,88.569
379,0.0758,0.03,88.5246
380,0.076,0.03,88.4804
381,0.0762,0.03,88.4365
382,0.0764,0.03,88.3928
383,0.0766,0.03,88.3492
384,0.0768,0.03,88.3059
385,0.077,0.03,88.2628
386,0.0772,0.03,88.2199
387,0.0774,0.03,88.1773
388,0.0776,0.03,88.1348
389,0.0778,0.03,88.0925
390,0.078,0.03,88.0504
391,0.0782,0.03,88.0085
392,0.0784,0.03,87.9668
393,0.0786,0.03,87.9254
394,0.0788,0.03,87.8841
395,0.079,0.03,87.843
396,0.0792,0.03,87.8021
397,0.0794,0.03,87.7614
398,0.0796,0.03,87.7209
399,0.0798,0.03,87.6805
400,0.08,0.03,87.6404
401,0.0802,0.03,87.6004
402,0.0804,0.03,87.5607
403,0.0806,0.03,87.5211
404,0.0808,0.03,87.4817
405,0.081,0.03,87.4425
406,0.0812,0.03,87.4034
407,0.0814,0.03,87.3646
408,0.0816,0.03,87.3259
409,0.0818,0.03,87.2874
410,0.082,0.03,87.2491
411,0.0822,0.03,87.2109
412,0.0824,0.03,87.173
413,0.0826,0.03,87.1352
414,0.0828,0.03,87.0975
415,0.083,0.03,87.0601
416,0.0832,0.03,87.0228
417,0.0834,0.03,86.9856
418,0.0836,0.03,86.9487
419,0.0838,0.03,86.9119
420,0.084,0.03,86.8753
421,0.0842,0.03,86.8388
422,0.0844,0.03,86.8025
423,0.0846,0.03,86.7664
424,0.0848,0.03,86.7304
425,0.085,0.03,86.6946
426,0.0852,0.03,86.6589
427,0.0854,0.03,86.6234
428,0.0856,0.03,86.5881
429,0.0858,0.03,86.5529
430,0.086,0.03,86.5178
431,0.0862,0.03,86.4829
432,0.0864,0.03,86.4482
433,0.0866,0.03,86.4136
434,0.0868,0.03,86.3792
435,0.087,0.03,86.3449
436,0.0872,0.03,86.3108
437,0.0874,0.03,86.2768
438,0.0876,0.03,86.243
439,0.0878,0.03,86.2093
440,0.088,0.03,86.1758
441,0.0882,0.03,86.1424
442,0.0884,0.03,86.1091
443,0.0886,0.03,86.076
444,0.0888,0.03,86.043
445,0.089,0.03,86.0102
446,0.0892,0.03,85.9775
447,0.0894,0.03,85.9449
448,0.0896,0.03,85.9125
449,0.0898,0.03,85.8803
450,0.09,0.03,85.8481
451,0.0902,0.03,85.8161
452,0.0904,0.03,85.7842
453,0.0906,0.03,85.7525
454,0.0908,0.03,85.7209
455,0.091,0.03,85.6894
456,0.0912,0.03,85.6581
457,0.0914,0.03,85.6269
458,0.0916,0.03,85.5958
459,0.0918,0.03,85.5649
460,0.092,0.03,85.5341
461,0.0922,0.03,85.5034
462,0.0924,0.03,85.4728
463,0.0926,0.03,85.4424
464,0.0928,0.03,85.412
465,0.093,0.03,85.3819
466,0.0932,0.03,85.3518
467,0.0934,0.03,85.3219
468,0.0936,0.03,85.292
469,0.0938,0.03,85.2623
470,0.094,0.03,85.2328
471,0.0942,0.03,85.2033
472,0.0944,0.03,85.174
473,0.0946,0.03,85.1448
474,0.0948,0.03,85.1157
475,0.095,0.03,85.0867
476,0.0952,0.03,85.0578
477,0.0954,0.03,85.0291
478,0.0956,0.03,85.0005
479,0.0958,0.03,84.972
480,0.096,0.03,84.9436
481,0.0962,0.03,84.9153
482,0.0964,0.03,84.8871
483,0.0966,0.03,84.859
484,0.0968,0.03,84.8311
485,0.097,0.03,84.8032
486,0.0972,0.03,84.7755
487,0.0974,0.03,84.7479
488,0.0976,0.03,84.7204
489,0.0978,0.03,84.693
490,0.098,0.03,84.6657
491,0.0982,0.03,84.6385
492,0.0984,0.03,84.6114
493,0.0986,0.03,84.5845
494,0.0988,0.03,84.5576
495,0.099,0.03,84.5308
496,0.0992,0.03,84.5042
497,0.0994,0.03,84.4776
498,0.0996,0.03,84.4512
499,0.0998,0.03,84.4248
500,0.1,0.03,84.3986
